,id,tweet_id,text,tag,date,partition
269,775,360934820290904064,"maquinista del tren descarrilado en españa se niega a declarar : santiago de compostela , españa . - el maquinista . . . <URL> ",Related and informative,Sat Jul 27 01:29:01 +0000 2013,train
270,776,360940209967349760,lets pray for the people who died in a train crash in spain today . <URL> ,Related - but not informative,Sat Jul 27 01:50:26 +0000 2013,train
271,777,360943108260761600,i favorited a <USR> video <URL> spain train crash : moment of impact ,Related and informative,Sat Jul 27 02:01:57 +0000 2013,train
272,778,360946505638608896,el video del tren de santiago de compostela - yahoo ! noticias colombia <URL> ,Related - but not informative,Sat Jul 27 02:15:27 +0000 2013,train
273,779,360946816021299201,que mala pata quedar vivo rt <USR> detenido el maquinista del tren que descarriló en españa <URL> ,Related and informative,Sat Jul 27 02:16:41 +0000 2013,train
274,780,360947013149396992,¡ insólito ! el maquinista del tren de compostela presumía en facebook sus excesos de velocidad - <URL> ,Related and informative,Sat Jul 27 02:17:28 +0000 2013,train
275,781,360966688604291073,"#lomásrt no sé si saldré , me ahogo , aplastada , avisó una mujer por whatsapp desde el tren descarrilado en españa http :// … ",Related - but not informative,Sat Jul 27 03:35:39 +0000 2013,train
276,782,360967363916611584,mother of #cnu student among dead in spain train crash <URL> ,Related and informative,Sat Jul 27 03:38:20 +0000 2013,train
277,783,360972363535380480,"estudiante mexicana desaparecida en españa , después del descarrilamiento de tren en santiago de compostela <URL> ",Related and informative,Sat Jul 27 03:58:12 +0000 2013,train
278,784,360972921361014784,los reyes de españa también ofrecen condolencias por los muertos en el accidente de tren <URL> ,Related - but not informative,Sat Jul 27 04:00:25 +0000 2013,train
279,785,361000251458457601,detienen al conductor del tren que se descarriló en españa ,Related and informative,Sat Jul 27 05:49:01 +0000 2013,train
280,786,361010749776203776,toda españa está volcada con las víctimas del accidente de tren en santiago de compostela . sois un ejemplo de . . . <URL> ,Related - but not informative,Sat Jul 27 06:30:44 +0000 2013,train
281,787,361020090499612672,"no sé si saldré , me ahogo , aplastada , avisó una mujer por whatsapp desde el tren descarrilado en españa <URL> ",Related and informative,Sat Jul 27 07:07:51 +0000 2013,train
282,788,361022560953049088,"pictures : spain train crash : villagers of angrois , heroes of train disaster <URL> <URL> ",Related - but not informative,Sat Jul 27 07:17:40 +0000 2013,train
283,789,361028294570815488,"es curioso , para abc y la razón lo del tren es culpa del maquinista , en cambio rajoy no es culpable de lo de españa . ",Related - but not informative,Sat Jul 27 07:40:27 +0000 2013,train
284,790,361030886621319169,"es curioso , para abc y la razón lo del tren es culpa del maquinista , en cambio rajoy no es culpable de lo de españa . via <USR> ",Related - but not informative,Sat Jul 27 07:50:45 +0000 2013,train
285,791,361040541942693888,david villa ha donado 3 millones de euros para ayudar a los afectados en la tragedia del tren en santiago de compostela . … ,Related and informative,Sat Jul 27 08:29:07 +0000 2013,train
286,792,361066261410623488,david villa ha donado 3 millones de euros para ayudar a los afectados en la tragedia del tren en santiago de compostela . … ,Related and informative,Sat Jul 27 10:11:19 +0000 2013,train
287,793,361073345594269696,david villa ha donado 3 millones de euros para ayudar a los afectados en la tragedia del tren en santiago de compostela . … ,Related - but not informative,Sat Jul 27 10:39:28 +0000 2013,train
288,794,361079574139899905,#accidentesantiago última hora : el maquinista del tren descarrillado ya está en la comisaría de santiago de compostela ,Related and informative,Sat Jul 27 11:04:13 +0000 2013,train
289,795,361086532481843201,"#teamfollowback spain train diver facing charges : as spain mourned on saturday , the city of santiago de compostela where . . . #tfbjp #tfb ",Related and informative,Sat Jul 27 11:31:52 +0000 2013,train
290,796,361087589438062592,"es curioso , para abc y la razón lo del tren es culpa del maquinista , en cambio rajoy no es culpable de lo de españa . ",Related - but not informative,Sat Jul 27 11:36:04 +0000 2013,train
291,797,361088147284688897,españa : el chofer del tren podría ser condenado a 312 años de cárcel <URL> ,Related and informative,Sat Jul 27 11:38:17 +0000 2013,train
292,798,361097412485464066,曲がりきれなかったスペイン産の脱線事故これか vídeo inédito del momento del accidente de tren de santiago de compostela <URL> <USR> ,Related and informative,Sat Jul 27 12:15:06 +0000 2013,train
293,799,361098364609241090,la policía detiene al conductor del tren en españa <URL> ,Related and informative,Sat Jul 27 12:18:53 +0000 2013,train
294,800,361099350270685184,video del descarrilamiento de un tren de compostela - vidéo du déraillem . . . : <URL> via <USR> 4 ,Related and informative,Sat Jul 27 12:22:48 +0000 2013,train
295,801,361105918563319808,driver of derailed spain train held for negligent homicide . train was speeding at curve when it derailed killing 78 . - cbc ,Related and informative,Sat Jul 27 12:48:54 +0000 2013,train
296,802,361107302671056897,imputan por homicidio ‘ por imprudencia ’ al maquinista del tren siniestrado en españa que dejó 78 víctimas fatales . http :// … ,Related and informative,Sat Jul 27 12:54:24 +0000 2013,train
297,803,361108732941303809,thoughts are with all the families and victims of the train accident in spain . . xx ,Related - but not informative,Sat Jul 27 13:00:05 +0000 2013,train
298,804,361111698297454594,spain crash train drivr detaind by cops http :/ 2013 / 07 / 27 / spain - crash - train - driver - detained - by - police / ? tb #spain ,Related and informative,Sat Jul 27 13:11:52 +0000 2013,train
299,805,361113518637973504,"spanish train crash driver leaves hospital , remains in custody : santiago de compostela , spain ( reuters ) - the . . . <URL> ",Related and informative,Sat Jul 27 13:19:06 +0000 2013,train
300,806,361115422856200195,raw footage : spain train crash near santiago de compostela | accidente tren en españa : 1 ° most viewed videos t . . . <URL> ,Related and informative,Sat Jul 27 13:26:40 +0000 2013,train
301,807,361116496572846081,"siguen hospitalizadas 71 personas heridas en el accidente del tren en santiago de compostela , 31 están diagnosticados como crí … ",Related and informative,Sat Jul 27 13:30:56 +0000 2013,train
302,808,361116509147369474,spain train crash : driver formally accused of reckless homicide : investigators look into possible failings by . . . <URL> ,Related and informative,Sat Jul 27 13:30:59 +0000 2013,train
303,809,361117100577783809,"es curioso , para abc y la razón lo del tren es culpa del maquinista , en cambio rajoy no es culpable de lo de españa . ",Related - but not informative,Sat Jul 27 13:33:20 +0000 2013,train
304,810,361117738074255361,#spain #train driver accused of ' reckless homicide ' <URL> ,Related and informative,Sat Jul 27 13:35:52 +0000 2013,train
305,811,361121454256963584,"per cnn breaking news : driver of train which derailed in spain , killing scores of people , accused of reckless homicide interior minister . ",Related and informative,Sat Jul 27 13:50:38 +0000 2013,train
306,812,361127053627625472,#phnews malware exploits news of spain train tragedy <URL> ,Related - but not informative,Sat Jul 27 14:12:53 +0000 2013,train
307,813,361128764920446977,el conductor del tren accidentado en españa es dado de alta y trasladado a comisaría ,Related and informative,Sat Jul 27 14:19:41 +0000 2013,train
308,814,361135534543872002,the driver of a train that derailed in spain killing 78 people has been formally accused of reckless manslaughter . #c4 … ,Related and informative,Sat Jul 27 14:46:35 +0000 2013,train
309,815,361141716947976193,maquinista de tren accidentado en españa es imputado por homicidio <URL> ,Related and informative,Sat Jul 27 15:11:09 +0000 2013,train
310,816,361148364919812097,"spain train crash : driver detained for manslaughter : the driver of the train that crashed in spain , killing 78 . . . <URL> ",Related and informative,Sat Jul 27 15:37:34 +0000 2013,train
311,817,361154371150548992,david villa ha donado 3 millones de euros para ayudar a los afectados en la tragedia del tren en santiago de compostela . … ,Related and informative,Sat Jul 27 16:01:26 +0000 2013,train
312,818,361158435426942977,"police in #spain have accused the driver of a train that derailed , killing at least 78 people , of reckless homicide . http :// … ",Related and informative,Sat Jul 27 16:17:35 +0000 2013,train
313,819,361165704164159489,preocupa el estado de 31 heridos en el accidente de tren de españa : santiago de compostela ( españa ) . - un tota . . . <URL> ,Related and informative,Sat Jul 27 16:46:28 +0000 2013,train
314,820,361185828417978370,spain train victim family ' s shock : the stepfather of the only briton injured in the spanish train crash which . . . <URL> ,Related and informative,Sat Jul 27 18:06:26 +0000 2013,train
315,821,361194963628867585,la familia venezolana que logró salir ilesa del accidente de tren en españa <URL> · ,Related and informative,Sat Jul 27 18:42:44 +0000 2013,train
316,822,361196708442537984,"los 5 minutos + angustiosos de su vida - dramático mensaje de mujer en accidente de tren en #españa , a su marido <URL> ",Related and informative,Sat Jul 27 18:49:40 +0000 2013,train
317,823,361217373782540289,se confirma : una chilena resultó herida en trágico descarrilamiento de tren en españa - biobiochile <URL> vía <USR> ,Related and informative,Sat Jul 27 20:11:47 +0000 2013,train
318,824,361219898757754881,minuto de silencio por las víctimas del accidente de tren en santiago de compostela <URL> #realmadrid ,Related and informative,Sat Jul 27 20:21:49 +0000 2013,train
319,825,361220385284423681,"habla conductor de tren accidentado en #españa : me quiero morir . texto , fotos y video <URL> ",Related and informative,Sat Jul 27 20:23:45 +0000 2013,train
320,826,361222415340158976,chofer del tren descarrilado en españa fue dado de alta y trasladado a una comisaría : conductor del tren que d . . . <URL> ,Related and informative,Sat Jul 27 20:31:49 +0000 2013,train
321,827,361229113652035584,una chilena entre los heridos por descarrilamiento de tren en españa <URL> ,Related and informative,Sat Jul 27 20:58:26 +0000 2013,train
322,828,361241851732303872,"josé garzón , conductor del tren que se descarriló en santiago de compostela , fue acusado por homicidio imprudencial . http :// t . … ",Related and informative,Sat Jul 27 21:49:03 +0000 2013,train
323,829,361244942934360064,"josé garzón , conductor del tren que se descarriló en santiago de compostela , fue acusado por homicidio imprudencial . http :// t . … ",Related and informative,Sat Jul 27 22:01:20 +0000 2013,train
324,830,361252937298751488,train accident in santiago de compostela [ interactive ] <URL> ,Related and informative,Sat Jul 27 22:33:06 +0000 2013,train
325,831,361261711770140673,los amigos del maquinista del tren de compostela defienden a un “ excelente profesional ” - <URL> ,Related and informative,Sat Jul 27 23:07:58 +0000 2013,train
326,832,361265159492218880,spanish train driver accused of homicide : a train driver suspected of causing spain ' s worst train disaster for decades is facing char . . . ,Related and informative,Sat Jul 27 23:21:40 +0000 2013,train
327,833,361265646010499073,"police accuse spain train crash driver of & #039 ; reckless homicide , & #039 ; minister says - <URL> ",Related and informative,Sat Jul 27 23:23:36 +0000 2013,train
